#timestamp x y z q_x q_y q_z q_w
1710845620.299534 20.863463236233191 -14.807924155429744 -0.401801026641556 -0.003321832824275 -0.095026543942781 0.925268045963938 0.367202892814114
1710845621.299294 21.440149442791981 -15.239939302296394 -0.415340302929648 -0.015420810753762 -0.128723214483466 0.917019072941852 0.377185037494339
1710845622.299501 22.067299064579029 -15.676641086712319 -0.421306756960389 -0.027977959257143 -0.060734963152346 0.913689957884604 0.400872995981919
1710845623.299487 22.672263668867561 -16.260968326825513 -0.465270993580301 -0.046821485236116 -0.072551600999622 0.895396724449152 0.436816574271634
1710845624.299634 23.198842517260928 -16.774571242793943 -0.454979081836124 -0.035529693362766 -0.101914498566286 0.871780103456232 0.477860363588959
1710845625.299490 23.847995678656304 -17.088679659008122 -0.544580898592877 0.006029059004730 -0.077201069359132 0.834102323026409 0.546147379430930
1710845626.299424 24.372370712436780 -17.365324028789114 -0.563224772882351 -0.006859719424831 -0.106211776744598 0.831082728707962 0.545869490605123
1710845627.299776 24.832293559306034 -17.806449702597298 -0.675934247990415 -0.043237340272157 -0.097667266596624 0.822667769150873 0.558398942550986
1710845628.299318 25.305759298703112 -18.152052032087290 -0.753455897211047 0.011940826934079 -0.049784548391089 0.788680331869591 0.612668139791598
1710845629.299253 25.544391911292319 -18.490541250443368 -0.822815517912696 0.019631447676718 -0.071772278823714 0.836429543748879 0.542999967402033
1710845630.299201 25.775400049027418 -18.860976298936777 -0.950108431632899 0.037852016751553 -0.067553810261066 0.858380213711693 0.507136191032862
1710845631.299482 26.059818066567342 -19.199765818853344 -1.107353973985083 0.024852656483227 -0.098020844243886 0.867618182607630 0.486839756766100
1710845632.299455 26.364566233738735 -19.531013553672455 -1.304595225061118 0.011409380131283 -0.102763055195017 0.888278769044510 0.447515819828502
1710845633.299815 26.708588909280270 -19.908670451872602 -1.567710525700658 -0.000397200199433 -0.105912529962385 0.894441882898656 0.434460695973382
1710845634.299352 27.044981756224423 -20.338047199460341 -1.840557810222557 0.012070060512953 -0.135834597353404 0.861690098322086 0.488767276170087
1710845635.299296 27.420279341526424 -20.747518399852115 -2.059070985853584 -0.024868975286062 -0.137048842453089 0.863665647185917 0.484438642886197
1710845636.299623 27.754211870721328 -21.277751665464898 -2.228984132294670 -0.075260629831140 -0.119179655992800 0.762517055209732 0.631426787291398
1710845637.299608 27.928589545494223 -21.715013545563988 -2.437156780594457 -0.086277080758756 -0.116631125294713 0.689640918364286 0.709470823688966
1710845638.299562 27.862902468000371 -22.319594013718916 -2.596918841581282 -0.120854057108430 -0.080965961251969 0.539494987168872 0.829327419550708
1710845639.299151 27.496888631988536 -22.865268882694338 -2.763352009139960 -0.117168339011341 -0.041318331808585 0.342550132385050 0.931248507431214
1710845640.299480 27.210054458374778 -23.255222203640837 -2.943400996408279 -0.067107671536073 -0.002468453423227 0.146678395366133 0.986902181318656
1710845641.299456 26.906399961381087 -23.606572850887794 -2.912915969019087 -0.100422755021779 0.001999858666405 0.177247297609915 0.979027408364614
1710845642.299787 26.798077540126364 -24.247165154781289 -2.967093369225905 -0.085349095328462 -0.046586699336529 0.234625092386403 0.967210565179172
1710845643.299748 26.409109464313094 -24.789679753869798 -3.011194330252281 -0.093534247788196 -0.020986330480595 0.138641062383798 0.985692433898499
1710845644.299509 26.028463487462712 -25.272310379678679 -2.979183987666898 -0.105325565479554 0.034095297415482 0.196007096180046 0.974333235704104
1710845645.299498 25.547120260339391 -25.684665366573153 -2.968498040880910 -0.128471259023424 0.001921708021192 0.213561558338085 0.968443546854140
1710845646.299441 25.136115024453058 -26.173904714769780 -3.083538360025077 -0.104656382015493 -0.056873119633794 0.228320512220870 0.966272339284193
1710845647.299639 24.595725918284948 -26.718153340128048 -3.168731850936918 -0.058377342028012 -0.088156878319913 0.191334175487292 0.975813344873512
1710845648.299810 24.161002109471173 -27.256223800574890 -3.161080802201006 -0.092052767235991 -0.078778690927121 0.190056301475363 0.974268345051563
1710845649.299360 23.645426200613130 -27.733282083705674 -3.187355211873048 -0.097822480786937 -0.059959567579410 0.167788021741293 0.979123481624521
1710845650.299505 23.108153827647499 -28.192061354788557 -3.195605670891358 -0.091033804350005 -0.051400200263300 0.138912169031835 0.984771179093564
1710845651.299480 22.702279603291444 -28.763429015916408 -3.209697462774123 -0.059180996792066 -0.047695500429923 0.084996818127438 0.993477875830986
1710845652.299621 22.372014785603554 -29.245676630996787 -3.222735848789549 -0.086793102071364 -0.039160843391074 0.090456017640502 0.991338032484556
1710845653.299594 22.135319574396217 -29.724829593639033 -3.191861077864668 -0.115210403732473 -0.056350959577448 0.144679796464484 0.981131432949478
1710845654.299461 21.785235350566023 -30.087299666532822 -3.239579769413909 -0.109128769132658 -0.034437883131715 -0.001178849533120 0.993430195970897
1710845655.299460 21.184875249495303 -30.076913326386784 -3.143003392155838 -0.095688141285422 -0.011630994894551 -0.180829463153143 0.978779446469351
1710845656.299807 20.839529608680870 -29.840330967940581 -2.982853857586990 -0.073988766925319 0.023446417560886 -0.438982943273512 0.895136807078871
1710845657.299787 20.420071463585508 -29.457626388370375 -2.811585333051407 -0.075902957849124 0.021237978875027 -0.550023166958625 0.831421797315816
1710845658.299773 20.070248503537812 -29.224532079835924 -2.757701895374110 -0.021205537085233 -0.000138960864046 -0.573467483614056 0.818953815012890
1710845659.299773 19.663349846353679 -28.908906457130449 -2.561430262120208 -0.047926375594114 0.008144325917868 -0.565680554122217 0.823190283692499
1710845660.299796 19.255526194077120 -28.572705966505854 -2.376966448902040 -0.104676271077142 0.024479254628937 -0.509753428816342 0.853577814950798
1710845661.299798 18.815101946957203 -28.235047125675838 -2.125816497804283 -0.047938868908550 0.011181382836098 -0.514286610105346 0.856204487369690
1710845662.299452 18.416207330931492 -28.050468655149189 -2.001001878122808 -0.027610432153130 0.034312713107161 -0.522764953228293 0.851338420037393
1710845663.299343 18.003150540184677 -27.887950327908303 -1.888837310859485 -0.049484264822743 0.052950828109879 -0.418657730681597 0.905247602525390
1710845664.299289 17.593600768238350 -27.470588560216292 -1.690009171849894 -0.060543907689846 0.005679430381707 -0.497201529769584 0.865501483596053
1710845665.299773 17.234101793184649 -27.161122648877573 -1.614615273198721 -0.013999757740412 0.035281981946096 -0.477863433254383 0.877613655141885
1710845666.299669 16.778609788765873 -26.940248695255743 -1.472578711780116 0.009307028943338 0.022241185697872 -0.451805794186122 0.891790464857552
1710845667.299658 16.377170259009375 -26.711187963908746 -1.183086542947393 -0.057345131149956 0.022830911608251 -0.400011960533192 0.914429175408857
1710845668.299272 15.956409094005597 -26.445768716161144 -1.038814289760334 -0.035653824145804 0.021172053458101 -0.286835784373100 0.957081909649961
1710845669.299654 15.535875410048380 -26.580704488219133 -0.965169106617345 -0.017385353960124 -0.009875892250270 -0.064014369385365 0.997748654086858
1710845670.299598 15.079886968311216 -26.763057913784404 -1.006348020343266 0.013877249579286 -0.094611633512186 0.056201240550694 0.993829704380400
1710845671.299181 14.532755882824150 -27.270992761729079 -0.966803827897430 0.015437617730053 -0.100734956351081 0.181453830255900 0.978104624267379
1710845672.299200 14.145802775481124 -27.839319646331830 -1.041021019268439 0.009307743052861 -0.090473537523527 0.255091169046112 0.962629939489692
1710845673.299573 13.772310926387179 -28.530683082998870 -1.188426409802509 -0.009835746893210 -0.101471275929735 0.362747619670860 0.926294231153022
1710845674.299477 13.097948223790567 -29.145959723637937 -1.195739963246144 -0.023266236927613 -0.104654325707604 0.311931759482441 0.944036403829907
1710845675.299443 12.509842933975284 -29.731302775974637 -1.272800812870177 -0.007553179443410 -0.028517860841257 0.351124690426567 0.935863843123658
1710845676.299469 11.903298620624216 -30.237075318976071 -1.264098231218381 -0.037524763994381 -0.058505242805475 0.330341976514010 0.941298681186931
1710845677.299464 11.394014423727327 -30.829623142727190 -1.298682974680843 -0.021058108542772 -0.054299315653508 0.271222249173680 0.960753158692352
1710845678.299512 10.967325066388543 -31.475317002895210 -1.371185422202032 -0.038807100732795 -0.078007929603726 0.252548918335092 0.963653369059347
1710845679.299816 10.462181125852842 -32.107740511041385 -1.365909034558848 -0.065170559287508 -0.074770640871539 0.234754604346882 0.966981088338211
1710845680.299782 9.810709422784202 -32.625590103074018 -1.410077913725655 -0.037956751629905 -0.016296750381598 0.212192051892166 0.976354563694203
1710845681.299499 9.256852732156975 -33.189126982622902 -1.495994279930861 -0.067731443274559 -0.048504680918867 0.194035270635496 0.977450797365430
1710845682.299758 8.925871259861909 -33.920195013937565 -1.594523710149418 -0.009877759479285 -0.061988663263064 0.255121138213631 0.964869442116968
1710845683.299748 8.422993295360982 -34.461894340076469 -1.659145353835979 0.049978549972509 -0.072466915134482 0.330603790784893 0.939655162425129
1710845684.299420 7.932862628175979 -34.979479544648505 -1.709106958537104 0.060002829446239 -0.042540855491264 0.340887944869707 0.937222142885572
1710845685.299769 7.481881707982136 -35.461458573532745 -1.713045168642071 0.016650885043440 -0.067748658653620 0.330600818768678 0.941188592104359
1710845686.299782 7.051859507800767 -36.005590269231568 -1.745653482409276 0.039029112005509 -0.069766430651640 0.361646971321767 0.928881500356200
1710845687.299296 6.702261995880447 -36.568719662733855 -1.749692622481465 0.010887468042621 -0.070085362839009 0.318238297674465 0.945353844255474
1710845688.299280 6.106573245801017 -37.114240043462516 -1.767152107953083 -0.011424260789658 -0.034584070906602 0.263262168892118 0.964036544294434
1710845689.299489 5.619157846424726 -37.729614645557817 -1.799951432637555 -0.013787966324759 -0.036939887326636 0.256821452889620 0.965654222817147
1710845690.299641 5.194364752193767 -38.291271089568554 -1.843595242258958 0.008520015635768 -0.045148045292360 0.265611299581421 0.962984787457472
1710845691.299804 4.905153126776106 -38.968505287551110 -1.857699556893600 0.007866606223954 -0.081855098459865 0.315380152787869 0.945395799964302
1710845692.299332 4.450910955465258 -39.625759662810673 -1.890177244515728 -0.034627612705010 -0.069045157221843 0.241806326338932 0.967245261164423
1710845693.299313 4.039398588369516 -40.407603954643115 -1.956807646717021 0.025723260863057 -0.058386039274823 0.113557623630716 0.991480736264560
1710845694.299466 3.519931813609164 -41.054355391271322 -2.024111756191999 0.020647274569913 -0.026694275784432 0.118179125590309 0.992418661638267
1710845695.299817 2.935042004534922 -41.675224932112734 -2.012556657591862 -0.034082236544065 -0.073061048436609 0.057544773185967 0.995082450570039
1710845696.299781 2.365176327168844 -42.234898865533857 -2.033492241693944 -0.040965731107928 -0.057936359852323 0.005243010021520 0.997465637467161
1710845697.299347 1.739268796037050 -42.758149288691065 -2.041789270059863 -0.037591041797095 -0.032052937726393 -0.048650819231485 0.997593414446899
1710845698.299357 1.192731113504124 -43.018069419876788 -2.121111748797038 -0.026927600578393 -0.025675020003042 -0.140211396516912 0.989422286974430
1710845699.299473 0.434779405905991 -43.405148734932546 -2.080443358425980 0.002310419537201 0.030487548772936 -0.206839171047438 0.977897095123913
1710845700.299435 -0.290813773163406 -43.555454819841295 -2.093837870032243 0.020050916561047 0.041430510668978 -0.252365555188341 0.966536652220313
1710845701.299810 -1.001390848352696 -43.485558150606217 -2.103863792965702 -0.021670524607642 0.016257689592507 -0.356714671607689 0.933820496108413
1710845702.299775 -1.713640213662676 -43.272102183810006 -2.057285993900544 -0.049178082022593 0.045792273881396 -0.514493344148084 0.854857404909539
1710845703.299338 -2.460964745219830 -43.178034501286504 -2.085360729793525 -0.029477517706836 0.035349813194435 -0.446928597916395 0.893384740759235
1710845704.299361 -3.292920393229060 -43.128003956639006 -2.093517346077005 -0.019862872959259 -0.003707722398592 -0.418239386115511 0.908112071813903
1710845705.299325 -3.944322457954096 -42.966464590578823 -2.208411234868545 0.034346468150438 0.009084838735039 -0.387446618627325 0.921207307583370
1710845706.299611 -4.565721837977021 -42.448764777967213 -2.181489765196965 0.020864856179880 -0.025754875278818 -0.421559531510057 0.906194739318755
1710845707.299299 -5.110522215987409 -41.920829289170001 -2.147735367332938 -0.008648994015919 -0.049962852466183 -0.433132951146181 0.899902636348708
1710845708.299260 -5.726256479886358 -41.458226468294683 -2.078827112681063 0.012237827523056 -0.045606464185270 -0.377755426542484 0.924700558948539
1710845709.299685 -6.474204047431680 -40.952977235959700 -2.034304753367759 0.010516606363172 -0.032453381209188 -0.322307912479598 0.946019972617776
1710845710.299503 -7.226518540142166 -40.354881509744125 -1.987904619054498 -0.006410385024079 -0.025767415905699 -0.394326286675343 0.918586809658304
1710845711.299606 -7.862607340947637 -39.741142726275321 -1.949972600510196 -0.018577728291870 -0.035221493689601 -0.466522185701301 0.883612677954695
1710845712.299427 -8.496015018656633 -39.222291847937598 -1.984774983718248 -0.007429637898513 -0.031846475593559 -0.457325003738570 0.888698173413496
1710845713.299817 -9.134506238953108 -38.624327530924106 -1.928212399312775 -0.033816506683886 -0.010871186462130 -0.379486482158056 0.924515154575580
1710845714.299336 -9.809502635707288 -37.973279793775028 -1.847683908102175 -0.014536700894541 0.003768927666900 -0.348917317517711 0.937033182468790
1710845715.299320 -10.507535014864956 -37.339234104675043 -1.812451016344165 -0.012415826215518 -0.004995133394680 -0.349314370651771 0.936910009743685
1710845716.299272 -11.143534955242206 -36.693322276611120 -1.800914453149792 -0.015599711218517 -0.015902086930287 -0.379860684013212 0.924775450248424
1710845717.299483 -11.745975555939188 -36.109966307121596 -1.805082333907357 -0.034490231999368 -0.011657679717283 -0.338824697099911 0.940144854283313
1710845718.299650 -12.313606462193313 -35.366602613462980 -1.793688086419754 -0.018663195326592 0.012641358459607 -0.415177444716015 0.909461142982798
1710845719.299656 -12.867130271968010 -34.593372480015709 -1.778748024914634 0.003425485202193 -0.005610434382387 -0.516608592361830 0.856196444383588
1710845720.299792 -13.328387439584404 -33.792054941724921 -1.769987266255328 0.015590991314792 0.024298314665887 -0.530872219541837 0.846959975095012
1710845721.299780 -13.914177833117337 -33.143954176886744 -1.741946593794938 -0.033282652955120 0.032686911650076 -0.508544640245930 0.859771004219256
1710845722.299747 -14.516618697898293 -32.495911677886703 -1.687319358454971 -0.042365525984254 0.050615664252455 -0.531985733544275 0.844176756399819
1710845723.299307 -15.063927138056927 -31.719688936578944 -1.681213119418683 -0.012741876385827 0.060202485595259 -0.605284650987159 0.793626988322395
1710845724.299298 -15.565221747128277 -30.967390024692154 -1.705551386079339 -0.033978007967135 0.017741457505892 -0.659944859138872 0.750335603950877
1710845725.299299 -15.789681707663036 -30.158453545948749 -1.654658371918348 -0.014959908299626 0.060324131664338 -0.729607126478383 0.681036446362871
1710845726.299288 -16.002964423296444 -29.286169682513812 -1.656979606229924 0.009480926411957 0.034738198420846 -0.745179191154771 0.665891389548451
1710845727.299296 -16.120128021865131 -28.468587031967822 -1.615677618710521 -0.016761512689606 0.057639929889227 -0.804625433833574 0.590740722654918
1710845728.299505 -16.200198575171772 -27.620478184236358 -1.599287853689530 -0.010267352889328 0.065006022755164 -0.840116686647472 0.538398320285897
1710845729.299474 -16.121876848854054 -26.715846893549209 -1.608170144303673 0.024533644702166 -0.046180453482002 0.874776138820382 -0.481697179713902
1710845730.299609 -16.044438678335872 -25.890892535053542 -1.516678962672740 0.008398837274505 -0.041021345931307 0.883649330427238 -0.466273063285790
1710845731.299621 -15.804779095760757 -25.099273112791217 -1.462595873033397 -0.032785740926151 -0.066405790561263 0.891596625313804 -0.446733504341116
1710845732.299457 -15.355273107373366 -24.390298897063541 -1.453750557017079 0.010197027710618 -0.086637717440763 0.922116020472341 -0.376950887160086
1710845733.299459 -15.023939707684493 -23.651290773863430 -1.420770634267613 0.012300080150963 -0.082379574904915 0.926655205272835 -0.366568471376802
1710845734.299783 -14.732417246708154 -22.917561995275040 -1.382100347550425 0.007521078498691 -0.028448322697544 0.918283661119834 -0.394828119609365
1710845735.299750 -14.483037548229655 -22.136187710053616 -1.339777470753927 0.010587645377844 0.007055985835829 0.920757650978858 -0.389927509920924
1710845736.299759 -14.191896653613755 -21.414397392620554 -1.276248109532627 -0.009455150227556 -0.009991471290130 0.908617822811825 -0.417401991734985
1710845737.299740 -13.662887106481852 -20.744814470292038 -1.216468983788042 0.034510871871156 -0.067649707987485 0.930632258168499 -0.357988989758206
1710845738.299443 -13.228879806981729 -20.043677832557041 -1.183958315953077 0.034085894395719 -0.052503816925415 0.941095110509173 -0.332297297592433
1710845739.299820 -12.861836153523047 -19.298586752727172 -1.168523611568069 0.023153036359334 -0.007995000090457 0.930856672816160 -0.364562575636236
1710845740.299776 -12.456509009732960 -18.574931941976551 -1.081284264881771 0.007058939162084 -0.024900770941895 0.938654435828338 -0.343886570084076
1710845741.299318 -11.947930892460869 -17.832387226804066 -0.992436740935704 0.017929206347673 -0.042162761351508 0.956590782249349 -0.287810563445016
1710845742.299646 -11.424543151511719 -17.166051221662606 -0.978888149419112 0.008417172446980 -0.014482505461198 0.959862412339740 -0.279970637069138
1710845743.299684 -10.759427519830098 -16.582648711579967 -0.928221532380945 0.089249092500815 -0.063193827219474 0.953478171555785 -0.280927955276389
1710845744.299680 -10.179041619198752 -15.974560680861435 -0.816434066942289 0.006476722333378 -0.053100506113892 0.953576439659014 -0.296361876842321
1710845745.299280 -9.621994911866938 -15.301315139714625 -0.727312189916848 0.048639710719408 -0.062117712549633 0.950117235888558 -0.301749575635526
1710845746.299629 -8.993874563139739 -14.683548859710493 -0.732534801411154 0.069177491926617 -0.050624308044488 0.949781709936978 -0.300942448841885
1710845747.299592 -8.270708131274743 -14.153621734479520 -0.656796442395789 0.003220031785453 -0.044024985103643 0.965470172130770 -0.256746526379045
1710845748.299498 -7.791624264644168 -13.437678051259645 -0.621186250441444 -0.006708201954764 -0.017300400484771 0.949801784997523 -0.312301561611720
1710845749.299465 -7.236112325924538 -12.848148771900156 -0.592803458185461 0.020735114107828 -0.040544135031880 0.955009867886520 -0.293056957598389
1710845750.299510 -6.725655319964300 -12.219541836640557 -0.516010736903916 0.038020076813079 -0.068714000548679 0.961098399320473 -0.264806961221467
1710845751.299803 -6.327006973651102 -11.569670190858499 -0.437698852296360 0.009358416679925 -0.032894063887728 0.947385075756006 -0.318263913808936
1710845752.299795 -5.823207530656921 -10.937389080621568 -0.392931594302237 0.011375003209830 -0.070011960124109 0.968434218839687 -0.238964638643299
1710845753.299756 -5.331217325861533 -10.246536502589198 -0.335573806294523 0.004000631580050 -0.060383740389612 0.966346519311237 -0.250024405725877
1710845754.299760 -4.825128704493654 -9.581399733210297 -0.310477202541656 -0.038725194580894 -0.048767246115919 0.956759052664713 -0.284137695765736
1710845755.299796 -4.269602789963380 -8.866021877137115 -0.249382835739492 0.037475151044059 -0.087019194527724 0.955679758951980 -0.278746248705622
1710845756.299761 -3.768931130005747 -8.120839508225883 -0.204274189858156 0.017087215794202 -0.058953511323336 0.972273934083028 -0.225645535435035
