#timestamp x y z q_x q_y q_z q_w
1716604662.339906 0.001890472703655 -0.005053232607846 0.005118392993013 0.011200305464886 -0.007135409617421 0.000666838965468 0.999911593298566
1716604662.439815 0.010573428333025 -0.002271523948533 -0.002724959202832 0.007043408239460 -0.011774026540158 0.000430173435831 0.999905784386816
1716604662.542134 0.011258062231218 -0.012962685606429 -0.002540199621272 0.008551274304050 -0.009039509021912 0.001210611700202 0.999921845647810
1716604662.642033 -0.004182712913024 -0.000741202082396 0.001791531863017 0.008899547782941 -0.008547059331319 0.000288206720778 0.999923828480411
1716604662.741962 0.002827630609100 -0.003601652876201 0.004387792665903 0.009101962372349 -0.010343020000257 -0.000151768414173 0.999905072086638
1716604662.841965 0.004569010123686 -0.009289682343734 0.007179600257262 0.008298645506768 -0.007709266585234 0.000698282268477 0.999935603973241
1716604662.941962 0.014369250840314 -0.001358727225107 0.005569652797416 0.010367019824230 -0.009072244354634 0.001308194092342 0.999904249371177
1716604663.040707 0.006794684148513 -0.006477378758060 0.001917754206323 0.009286394418431 -0.009403815712993 0.000717039895970 0.999912404654784
1716604663.140350 0.002522601961915 -0.016199361536359 -0.011317698973929 0.009123668703700 -0.007196797979897 0.001736876004665 0.999930971632516
1716604663.239882 -0.002266996723903 -0.013153716445514 -0.003902508326628 0.007371421476600 -0.009570907844258 0.000763034332641 0.999926736139722
1716604663.338117 0.010915689998894 -0.002753238746754 0.000645290292667 0.007998061866641 -0.009166190084088 0.000363231057841 0.999925937271803
1716604663.408905 0.012754570417026 -0.014102942422259 0.001878515679093 0.007732011787675 -0.009624181795868 0.000404695622738 0.999923710759927
1716604663.514109 0.002788877679932 -0.012888108994401 0.006964619182153 0.008702814349302 -0.008408232979292 0.000611568439642 0.999926591617897
1716604663.614573 0.007132508935046 -0.008568843620884 0.003107961563640 0.009912971226590 -0.010050248972468 0.000768872766408 0.999900062172061
1716604663.713802 0.004962174948756 -0.012945047073894 0.001605927944306 0.008869122788527 -0.007245896367051 0.001122506939155 0.999933785620297
1716604663.819010 0.015266193094531 -0.010348215581578 0.006415071654118 0.008918019825390 -0.009381896289352 0.000862337105562 0.999915849118859
1716604663.923838 0.008445972345836 -0.006530553375579 0.010356826701350 0.008981140894528 -0.008925094898153 0.001030559456994 0.999919306612517
1716604664.023691 0.010349321249251 -0.010520136279570 0.004307481839380 0.009221465788322 -0.009101479046884 0.000365954269654 0.999915993334093
1716604664.126839 0.012191597587522 -0.006656018237961 -0.000814616741833 0.008841307070948 -0.008853507322256 0.000338813949867 0.999921662882865
1716604664.222021 -0.001168255898254 -0.009160346000668 -0.000297090178448 0.007937582233065 -0.009082308894732 0.000280722327357 0.999927211175074
1716604664.327636 0.002024909713239 -0.008881340715156 0.004657255504833 0.008257249510978 -0.010135975858363 0.000800510830526 0.999914215823675
1716604664.426276 0.003992516725282 -0.016642644308505 0.004647848619794 0.007823234135267 -0.008162894121129 0.000738549048883 0.999935807295890
1716604664.526043 0.021662167196676 -0.001257644606530 0.000911728699299 0.008791211503026 -0.009911765484875 0.000936931767721 0.999911792941803
1716604664.630190 0.010185577841844 -0.006467089789559 0.006526500706440 0.008530515447506 -0.008576059613458 0.000551761722598 0.999926685845842
1716604664.736109 -0.000376819537863 -0.007067958677266 0.001055227857643 0.008758404813804 -0.007915775747997 0.001289171798360 0.999929481951321
1716604664.834814 0.007308108411384 -0.004026934081845 -0.001166825045093 0.009148640692827 -0.007783728480560 0.000864362038721 0.999927481781862
1716604664.940050 0.024247366292080 -0.003381807957255 0.003532015597503 0.008482774381945 -0.010424837789228 0.000877723907594 0.999909293334415
1716604665.038435 0.013382159859527 -0.003167068607413 -0.000837670032480 0.010287471631363 -0.007687722596562 0.000606288831247 0.999917346215424
1716604665.138581 0.011825502529512 -0.006700793849360 0.004509633776357 0.007770092980690 -0.009241692039706 0.000590885602465 0.999926931149196
1716604665.238285 -0.009457598485121 -0.008475675711701 0.005308998006323 0.007753297156633 -0.008820381985981 0.000718519442585 0.999930783091789
1716604665.341965 0.003663763080879 -0.013893744885858 0.002684532356269 0.008385758110228 -0.008707163481337 0.001128296770471 0.999926292939308
1716604665.441962 0.021867282446132 -0.019115970529821 0.007904694442850 0.007489543797023 -0.010116083847120 0.001294120792011 0.999919945211917
1716604665.541786 0.015614108685849 -0.013529704021050 0.005748344840140 0.010824244386873 -0.006187557448683 0.001160271375368 0.999921598744882
1716604665.641721 0.007291805084260 0.001588339754263 0.004138060566225 0.009211213022796 -0.010760520032716 0.001162319661758 0.999899001787774
1716604665.740451 -0.000369670283109 -0.001595891988837 0.000282368305314 0.009524090632087 -0.007928775744036 0.001129341134043 0.999922572403154
1716604665.840314 -0.009370797923083 -0.006226180468064 0.000850638596752 0.008422095425868 -0.010356643451459 0.000086851219678 0.999910896381186
1716604665.940032 -0.000048477099894 0.001321067869955 0.004043770234022 0.008703711710600 -0.008808260748210 0.001620886452653 0.999922013295067
1716604666.039904 -0.017033121242751 0.000139428848755 -0.000169234717428 0.009242499715646 -0.010343837562738 0.000274794528173 0.999903748223472
1716604666.142086 0.011786656010158 0.000044605103335 0.007125374447269 0.007908792650802 -0.009976477207357 0.001253870835928 0.999918171006588
1716604666.242008 0.015920841490244 -0.004852879614300 0.004598815808243 0.008558772622307 -0.009067621778101 0.000608772846214 0.999922074484810
1716604666.341921 0.009428927803154 -0.003651739571584 0.000985478186558 0.008335037642885 -0.009781419245281 0.001102236768865 0.999916814569611
1716604666.442078 0.005664093969824 0.001085487363165 -0.000999465960282 0.009615532982117 -0.008308689724660 0.000653244234381 0.999919036958688
1716604666.542021 0.011245771737943 0.011146960261584 -0.000931577134636 0.008921685589656 -0.009278175535706 -0.000085536166799 0.999917152402349
1716604666.641810 0.008113377010240 0.005638782577851 0.002135854617693 0.008657782368034 -0.007867884674350 -0.000111189679226 0.999931561074037
1716604666.740786 0.009906760978356 -0.002044542504551 0.000617754707986 0.008989907863004 -0.009239760782290 0.000354461810720 0.999916837909039
1716604666.840405 0.015592969124006 -0.013304358429821 0.006010477920460 0.008811481916761 -0.007419910626722 0.000300935730469 0.999933603870923
1716604666.941671 0.009708998754842 -0.009805861829594 0.006492310868602 0.009361039850247 -0.008674688580543 0.000102138852724 0.999918551822341
1716604667.042066 0.006254420335850 -0.011180009907655 0.006645212028921 0.008755832120015 -0.008369211239255 0.000178531896475 0.999926627224897
1716604667.141833 -0.004084778540000 -0.007457737021586 -0.000952592142333 0.008889151957861 -0.007833757364678 0.000593070224450 0.999929629269283
1716604667.241962 0.006577842616483 -0.001439361742455 -0.002137425152902 0.008943317286050 -0.008896408528801 0.000698988075556 0.999920188018400
1716604667.342061 -0.003220052735502 -0.006585510617034 -0.002511432092979 0.008644836597180 -0.008515584668092 -0.000518901897061 0.999926238458947
1716604667.441952 -0.006964696578221 -0.006030527524784 0.000401289372327 0.008769393539232 -0.008057288211101 0.000634228626074 0.999928885270126
1716604667.541914 0.007888832676791 0.002569577433090 0.000183075347760 0.008380402865932 -0.010202228142520 0.000238009421584 0.999912809568972
1716604667.641773 0.002676393122774 0.011682932002771 -0.002813407728684 0.009304486371985 -0.008775085333197 0.001462380619994 0.999917139493835
1716604667.740777 -0.000079366854037 -0.000869049294745 0.009264404498378 0.009123710422873 -0.008728556679866 0.001112367766677 0.999919663195108
1716604667.840440 0.003259644573171 -0.018185351245282 0.006985671887372 0.007652916813289 -0.009248351572964 0.000531144835590 0.999927806765294
1716604667.939603 0.002022862514737 -0.015741409331250 0.003326569209123 0.008468266112413 -0.008847633691191 0.000474036753462 0.999924888747213
1716604668.038720 0.004981611910690 -0.013483840936151 0.010851107789831 0.009794614071940 -0.007771814725422 0.001090634171098 0.999921234371994
1716604668.138306 0.003610452529962 -0.013046481381843 0.006411735643226 0.008538471541631 -0.009073907713850 0.001339865828111 0.999921478648170
1716604668.242074 0.009338515718760 -0.007175923863989 0.002748296561654 0.009355676701941 -0.009187616190975 0.001296338983374 0.999913185495250
