#timestamp x y z q_x q_y q_z q_w
1710845551.299445 0.003231187221525 0.008337801280847 -0.014742260724488 0.032047683089704 -0.000058829687004 -0.001995144555316 0.999484348024446
1710845551.399291 0.002408079629221 0.004169331971903 0.000114523328234 0.021824604605765 0.004754250595430 -0.000150217543601 0.999750499459619
1710845551.499125 0.003563691253611 0.004472723353177 0.011281278887407 0.021657013085712 0.004158468171164 -0.000160146704769 0.999756798066254
1710845551.599770 0.004618224038724 0.000053142236879 0.006910936251685 0.020566043839262 0.002959040861337 0.000014398803908 0.999784117552699
1710845551.699608 -0.001883719575264 0.007441991431768 -0.001000781047500 0.019608314727640 0.005623747330670 -0.000175696236760 0.999791906643727
1710845551.799454 0.000057487927683 0.005111121461271 -0.000755872689377 0.021963521894169 0.004640286715187 -0.000445349092875 0.999747904778671
1710845551.899293 0.002952733748086 0.003389208640768 0.004641711097614 0.020659287473547 0.004414311551647 0.000085774038667 0.999776825265204
1710845551.999116 -0.000359405975450 -0.001409500334410 -0.001602640379306 0.020940207493202 0.004263339864314 0.000181924581838 0.999771623195383
1710845552.099762 -0.000112318362282 -0.002678588250270 -0.005472620817528 0.021161134450823 0.004269186804283 -0.000056914922536 0.999766961443222
1710845552.199607 0.000959958970788 0.000474496614199 0.000157781857403 0.020819473691496 0.005072819575587 -0.000242143398829 0.999770352322603
1710845552.299420 0.002554809477321 -0.000497885539930 0.001600897190406 0.021771194063808 0.004834502963307 0.000032106002390 0.999751289901270
1710845552.399275 0.001048152344453 0.001464817822173 -0.002751379361549 0.021284470773930 0.004216605269224 -0.000131832765380 0.999764559365807
1710845552.499512 0.002009885987195 0.002907756035277 -0.003027059517507 0.023625493826786 0.004350489451167 -0.000671615677569 0.999711187401271
1710845552.599331 0.003385065306696 0.002161512104118 -0.002773551360940 0.020629429302184 0.004148473389486 -0.000085868204508 0.999778580207513
1710845552.699151 0.003050872882714 0.009026389060613 0.001941713979922 0.020297894270061 0.004668361759092 0.000060497856023 0.999783075585191
1710845552.799790 0.003328193239363 0.002041002573443 0.003527145630838 0.020951556032596 0.003949404151868 -0.000243671492262 0.999772661724024
1710845552.899620 -0.000224684753471 0.004525329024633 0.004144180558009 0.021215562487149 0.004880246519600 -0.000469967058600 0.999762903009054
1710845552.999462 0.000370632265242 0.003706820869346 0.001915967217952 0.021866558864267 0.004072953700463 -0.000453724820638 0.999752498764185
1710845553.099287 -0.001366363646237 0.003397495061426 -0.000681624549723 0.022188029473648 0.004087131297113 -0.000514541128200 0.999745328547780
1710845553.199182 -0.000901970218766 -0.004247815932043 -0.002043286404972 0.021580795699912 0.003976594278551 -0.000145152041960 0.999759188447712
1710845553.299367 0.001310118356841 0.001099440725720 -0.005570058381139 0.021936822846307 0.003893198819507 -0.000228738029783 0.999751752429127
1710845553.399212 -0.000928123128201 0.002715986243868 -0.004808342748478 0.021277664611318 0.004280127815597 0.000189476393428 0.999764425048767
1710845553.499454 0.001762309626110 0.000964445705313 -0.002562341780521 0.021592262485107 0.004343977443362 0.000342704480899 0.999757363870956
1710845553.598509 0.002057017079264 -0.000957291638720 -0.000917471090412 0.020572699136721 0.003784888217037 0.000054373762289 0.999781193919310
1710845553.699116 0.003334789735360 0.002713750557332 0.001227473234996 0.021300157394375 0.003856687088461 -0.000050973020972 0.999765685879064
1710845553.799755 0.000519491752142 0.004980589401769 -0.001901518424448 0.020763319537268 0.003984790951642 0.000326534811235 0.999776424695881
1710845553.899563 0.001734179718585 0.004062226810040 0.000462805943788 0.020735833897201 0.004417714898496 0.000114140090729 0.999775222717332
1710845553.999378 -0.000793825858244 -0.002278915958817 -0.002555676991810 0.020911657373371 0.004097741977332 -0.000574782915635 0.999772764542506
1710845554.099210 0.002906618445627 0.006037662288108 0.006536969803324 0.021817079504563 0.003365214050240 -0.000395846499884 0.999756237130635
1710845554.199144 0.004570776920504 0.004905244939714 0.004080598665260 0.021255922797592 0.004212205391134 -0.000402915815328 0.999765112779184
1710845554.299289 0.003376421421979 0.003481489398681 0.007894299413720 0.021861913329367 0.004190797525929 -0.000194147269539 0.999752197431077
1710845554.399123 -0.001166608417423 -0.001865290160183 -0.002035815837175 0.022080717720327 0.003366307245287 -0.000250136681896 0.999750492528948
1710845554.499485 -0.001095762570433 -0.000384622275360 -0.003590096270839 0.022363405922113 0.002992811646196 -0.000288699314592 0.999745386489209
1710845554.599283 -0.000380394296945 0.001588968463392 -0.002202316126572 0.021013297807760 0.004006829961282 0.000257276954439 0.999771134028787
1710845554.699109 0.002389873763902 0.002693297082576 -0.004520781074067 0.021588544355504 0.004364423418442 0.000206016368707 0.999757392629740
1710845554.799032 0.002348828419844 0.000160649307642 -0.002438653374233 0.020275287153673 0.003934663291881 0.000056031802554 0.999786691257574
1710845554.899466 0.000710658245928 0.000894607882880 -0.004564841123422 0.021102658170412 0.003372254981358 -0.000107079205867 0.999771621045641
1710845554.999305 -0.001224990638996 0.001354454688108 -0.005739611568444 0.020865435415106 0.004689471072260 -0.000021187816128 0.999771294855363
1710845555.099141 0.001134338608382 0.004116138398961 0.000546088913007 0.020359877308875 0.004320780913497 -0.000032448235065 0.999783379135230
1710845555.199520 0.001764686584042 0.003088864407619 -0.000564015390582 0.020693505463482 0.003870401045713 -0.000264144219668 0.999778339960853
1710845555.299362 0.000215658302833 0.006716880731147 -0.002636468611328 0.021273757345659 0.004279979974174 -0.000360797395707 0.999764461683211
1710845555.399204 0.001737842503966 0.007335705291224 0.000229752771329 0.021738463379828 0.003448739507183 0.000546181431807 0.999757594165302
1710845555.499324 0.000957594824554 0.003498407299279 0.001572799165339 0.021369631482619 0.003898343574024 -0.000295053304282 0.999763999507318
1710845555.599143 0.002433880625956 -0.000901646404570 0.003287989820591 0.021682068492469 0.003352142573252 -0.000223618667875 0.999759271545098
1710845555.699495 -0.001425598866277 -0.003019251571776 0.000037208993196 0.021295529803073 0.004276203580470 0.000026671492500 0.999764079061458
1710845555.799325 -0.002326189521048 -0.004397648186224 -0.007401677244668 0.020706167412257 0.004503685273059 0.000001260195182 0.999775460515055
1710845555.899153 -0.000382765135636 -0.003712799543080 -0.002712476655017 0.021905379241575 0.003706177592772 -0.000086267850962 0.999753175121443
1710845555.999264 0.005810458010238 0.003012138789632 0.000968860939557 0.022027789745587 0.003399239733374 0.000205651521980 0.999751558816098
1710845556.099127 0.002467746149770 0.004551715466938 -0.004488521505381 0.021414404827362 0.003963048789257 0.000026523294652 0.999762830278409
1710845556.199322 0.002645299813965 0.005814735505550 -0.001165179245362 0.020870032805553 0.003801992189276 0.000108136434082 0.999774962125072
1710845556.299167 -0.000055584324264 0.006362661203027 0.000389280992388 0.021362184878225 0.004425604369496 -0.000177951866600 0.999761991383903
1710845556.399172 -0.004245051210529 0.004448605246384 -0.004208365303082 0.021228186293253 0.005784705193882 0.000586264845164 0.999757749450146
1710845556.499645 0.001879916978438 0.003811478888162 -0.001235441302860 0.021054357770775 0.003469525231108 -0.000055327934912 0.999772310754759
1710845556.599469 0.001104965692177 0.004057638777472 0.002295337496171 0.021467971190838 0.004246850495798 -0.000025797609617 0.999760516227686
1710845556.699310 0.001633818906808 0.005623337145822 0.003607990610035 0.022766382092816 0.003753741119821 0.000298838546070 0.999733720532158
1710845556.799147 0.002891013438532 0.001654452524162 -0.000192094523596 0.023070779502693 0.003071292695751 0.000009457255776 0.999729116413244
1710845556.899166 0.003119946741299 0.001164603979431 -0.001604284068528 0.022352070414514 0.003549918778598 -0.000070512798632 0.999743856221340
